  0.10669E+00  0.77962E+02  0.22002E+02  78 PC20 
  0.84849E-02  0.68935E+03  0.32116E+03  78 GSTD 
  0.90155E+00  0.77638E+02  0.37419E+02  78 POT  
 -0.14113E+00  0.12903E+02  0.57583E+01  78 SHDC 
  0.11270E+00 -0.52121E+02  0.88442E+00  78 T200 
 -0.19536E+00 -0.40570E+02  0.93887E+00  78 T250 
  0.12294E+00  0.91892E+01  0.29713E+01  78 EPOS 
  0.39404E-01  0.53998E+02  0.10168E+02  78 RHMD 
  0.93507E-01 -0.23228E+00  0.14088E+01  78 TWAT 
  0.63816E-01  0.22523E+02  0.37723E+02  78 Z850 
  0.23114E-01  0.18339E+02  0.24318E+02  78 D200 
 -0.19994E-01  0.36810E+01  0.19035E+01  78 LHRD 
 -0.46619E-01  0.73272E+03  0.51176E+03  78 VSHR 
 -0.23606E+00  0.74276E+04  0.52485E+04  78 POT2 
 -0.24220E-01  0.21250E+02  0.16036E+02  78 RHCN 
  0.17416E+00  0.10611E+02  0.26258E+02  78 SDIR 
 -0.28633E-01 -0.16031E+00  0.27557E+01  78 SHGC 
  0.00000E+00 -0.65001E+00  0.40844E+02  84 DELV 
 -0.18354E-01  0.57100E+02  0.29229E+02  84 VMAX 
  0.12400E+00  0.39877E+01  0.93945E+01  84 PER  
  0.18383E-01  0.42827E+00  0.34856E+00  84 ADAY 
 -0.73149E-01 -0.80190E+01  0.44914E+01  84 SPDX 
  0.38161E-01  0.56352E+03  0.69373E+02  84 PSLV 
 -0.97621E-01  0.27662E+03  0.80716E+03  84 VPER 
  0.10144E+00  0.78435E+02  0.21728E+02  84 PC20 
  0.17233E-01  0.68429E+03  0.31728E+03  84 GSTD 
  0.88268E+00  0.77667E+02  0.37406E+02  84 POT  
 -0.13194E+00  0.12878E+02  0.56120E+01  84 SHDC 
  0.11363E+00 -0.52117E+02  0.88143E+00  84 T200 
 -0.19780E+00 -0.40570E+02  0.93368E+00  84 T250 
  0.12677E+00  0.91932E+01  0.29180E+01  84 EPOS 
  0.38448E-01  0.53893E+02  0.10038E+02  84 RHMD 
  0.92312E-01 -0.24738E+00  0.14216E+01  84 TWAT 
  0.69625E-01  0.22628E+02  0.37564E+02  84 Z850 
  0.16565E-01  0.18138E+02  0.23969E+02  84 D200 
 -0.38126E-01  0.36743E+01  0.18570E+01  84 LHRD 
 -0.33075E-01  0.73122E+03  0.50918E+03  84 VSHR 
 -0.20970E+00  0.74311E+04  0.52340E+04  84 POT2 
 -0.28260E-01  0.21172E+02  0.15776E+02  84 RHCN 
  0.17558E+00  0.10797E+02  0.25700E+02  84 SDIR 
 -0.28893E-01 -0.16901E+00  0.27011E+01  84 SHGC 
  0.00000E+00 -0.92469E+00  0.41406E+02  90 DELV 
 -0.34339E-01  0.56929E+02  0.29318E+02  90 VMAX 
  0.12195E+00  0.41266E+01  0.93756E+01  90 PER  
  0.18816E-01  0.42867E+00  0.34777E+00  90 ADAY 
 -0.69597E-01 -0.80493E+01  0.44786E+01  90 SPDX 
  0.36428E-01  0.56343E+03  0.69366E+02  90 PSLV 
 -0.96208E-01  0.28662E+03  0.80910E+03  90 VPER 
  0.97542E-01  0.78753E+02  0.21436E+02  90 PC20 
  0.26334E-01  0.68007E+03  0.31393E+03  90 GSTD 
  0.86423E+00  0.77768E+02  0.37339E+02  90 POT  
 -0.11969E+00  0.12858E+02  0.54775E+01  90 SHDC 
  0.11314E+00 -0.52115E+02  0.87184E+00  90 T200 
 -0.19917E+00 -0.40573E+02  0.92573E+00  90 T250 
  0.13019E+00  0.91984E+01  0.28644E+01  90 EPOS 
  0.38107E-01  0.53780E+02  0.99063E+01  90 RHMD 
  0.92981E-01 -0.26094E+00  0.14169E+01  90 TWAT 
  0.76461E-01  0.22676E+02  0.37407E+02  90 Z850 
  0.10744E-01  0.17919E+02  0.23616E+02  90 D200 
 -0.54443E-01  0.36701E+01  0.18149E+01  90 LHRD 
 -0.25622E-01  0.72899E+03  0.50672E+03  90 VSHR 
 -0.18529E+00  0.74418E+04  0.52165E+04  90 POT2 
 -0.32751E-01  0.21092E+02  0.15513E+02  90 RHCN 
  0.17614E+00  0.10976E+02  0.25156E+02  90 SDIR 
 -0.31263E-01 -0.17608E+00  0.26497E+01  90 SHGC 
  0.00000E+00 -0.11757E+01  0.41883E+02  96 DELV 
 -0.40477E-01  0.56738E+02  0.29366E+02  96 VMAX 
  0.11969E+00  0.42695E+01  0.93386E+01  96 PER  
  0.18734E-01  0.42888E+00  0.34697E+00  96 ADAY 
 -0.67389E-01 -0.80700E+01  0.44731E+01  96 SPDX 
  0.35213E-01  0.56345E+03  0.69229E+02  96 PSLV 
 -0.94829E-01  0.29568E+03  0.80800E+03  96 VPER 
  0.93357E-01  0.79018E+02  0.21203E+02  96 PC20 
  0.31913E-01  0.67678E+03  0.31299E+03  96 GSTD 
  0.85293E+00  0.77891E+02  0.37224E+02  96 POT  
 -0.11326E+00  0.12846E+02  0.53571E+01  96 SHDC 
  0.11071E+00 -0.52112E+02  0.86661E+00  96 T200 
 -0.20062E+00 -0.40576E+02  0.92889E+00  96 T250 
  0.13325E+00  0.92042E+01  0.28107E+01  96 EPOS 
  0.37542E-01  0.53649E+02  0.97680E+01  96 RHMD 
  0.92854E-01 -0.27237E+00  0.14098E+01  96 TWAT 
  0.82963E-01  0.22665E+02  0.37238E+02  96 Z850 
  0.60095E-02  0.17671E+02  0.23273E+02  96 D200 
 -0.63243E-01  0.36673E+01  0.17774E+01  96 LHRD 
 -0.20083E-01  0.72671E+03  0.50395E+03  96 VSHR 
 -0.15909E+00  0.74524E+04  0.51962E+04  96 POT2 
 -0.40385E-01  0.21028E+02  0.15266E+02  96 RHCN 
  0.17468E+00  0.11169E+02  0.24625E+02  96 SDIR 
